,bank_accounts_open,credit_cards_held,homes_owned,household_size,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,income_level,credit_rating,reward_Air Miles,reward_Cash Back,reward_Points,mailer_type_Letter,mailer_type_Postcard,overdraft_protection_No,overdraft_protection_Yes,own_your_home_No,own_your_home_Yes
251,1,4,1,4,992.5,115.0,837.0,1224.0,1794.0,0,1,1,0,0,0,1,1,0,0,1
252,1,1,1,1,1065.25,1422.0,895.0,1356.0,588.0,0,2,1,0,0,1,0,1,0,0,1
253,1,4,1,3,1526.0,989.0,1679.0,2046.0,1390.0,0,0,0,0,1,0,1,1,0,1,0
254,1,2,1,2,1741.75,1757.0,1599.0,1907.0,1704.0,1,1,1,0,0,1,0,1,0,0,1
255,2,1,2,3,342.5,332.0,303.0,390.0,345.0,1,2,0,1,0,1,0,1,0,1,0
256,1,3,1,5,935.75,302.0,435.0,1700.0,1306.0,1,1,1,0,0,1,0,1,0,1,0
257,1,1,1,1,1058.5,190.0,1262.0,1595.0,1187.0,0,0,0,0,1,0,1,1,0,0,1
258,1,3,1,3,855.0,758.0,959.0,864.0,839.0,1,1,0,0,1,1,0,1,0,0,1
259,1,1,2,5,1263.0,947.0,1650.0,1094.0,1361.0,1,1,0,1,0,0,1,1,0,1,0
260,2,1,1,6,1094.25,1613.0,1397.0,918.0,449.0,1,1,0,1,0,1,0,1,0,0,1
261,1,2,1,2,228.25,370.0,224.0,15.0,304.0,2,2,1,0,0,0,1,1,0,1,0
262,1,1,2,3,1265.0,679.0,1505.0,1989.0,887.0,1,0,0,1,0,0,1,1,0,1,0
263,1,4,1,4,1034.0,1720.0,1070.0,911.0,435.0,1,0,1,0,0,0,1,1,0,1,0
264,1,2,2,2,1210.25,1395.0,1731.0,1184.0,531.0,1,0,0,0,1,0,1,1,0,0,1
265,1,2,1,3,1150.5,1989.0,1234.0,885.0,494.0,0,2,0,1,0,1,0,1,0,0,1
266,2,2,1,3,691.5,518.0,794.0,512.0,942.0,0,1,0,0,1,0,1,1,0,0,1
267,1,2,1,3,1296.25,338.0,748.0,2239.0,1860.0,1,1,0,0,1,1,0,1,0,0,1
268,1,2,2,3,690.5,507.0,748.0,759.0,748.0,1,1,0,0,1,1,0,1,0,0,1
269,1,1,1,4,1161.25,1958.0,1001.0,1254.0,432.0,1,1,0,1,0,1,0,1,0,0,1
270,1,3,1,1,874.25,987.0,870.0,963.0,677.0,0,0,0,1,0,1,0,0,1,0,1
271,1,2,1,2,1272.75,641.0,861.0,1838.0,1751.0,0,2,0,1,0,0,1,1,0,0,1
272,2,1,1,3,1028.75,1729.0,1346.0,925.0,115.0,0,0,1,0,0,1,0,1,0,1,0
273,2,1,1,4,677.25,958.0,553.0,622.0,576.0,1,1,0,1,0,1,0,1,0,1,0
274,1,3,1,4,1053.25,394.0,946.0,1556.0,1317.0,2,0,1,0,0,0,1,1,0,1,0
275,1,1,1,3,1022.0,522.0,723.0,1109.0,1734.0,0,2,0,0,1,0,1,1,0,1,0
276,1,3,2,3,1024.0,1241.0,975.0,1112.0,768.0,1,1,0,0,1,1,0,1,0,0,1
277,2,1,1,1,887.25,1709.0,1089.0,521.0,230.0,2,0,0,0,1,0,1,1,0,0,1
278,1,2,2,4,1163.25,94.0,1049.0,1643.0,1867.0,1,1,1,0,0,1,0,1,0,1,0
279,1,2,1,3,139.0,247.0,57.0,4.0,248.0,2,0,0,0,1,1,0,1,0,1,0
280,1,4,1,3,1164.5,829.0,739.0,1385.0,1705.0,1,2,0,0,1,1,0,1,0,0,1
281,1,2,1,4,984.0,1414.0,759.0,1111.0,652.0,0,0,0,1,0,0,1,0,1,0,1
282,1,2,1,4,735.75,593.0,941.0,832.0,577.0,0,1,1,0,0,1,0,0,1,0,1
283,1,2,1,3,1176.0,242.0,1241.0,1655.0,1566.0,1,2,0,1,0,1,0,1,0,0,1
284,1,3,2,5,1504.5,929.0,1050.0,2232.0,1807.0,1,1,1,0,0,0,1,1,0,1,0
285,2,4,1,3,881.25,950.0,948.0,950.0,677.0,0,0,0,0,1,0,1,1,0,0,1
286,1,2,1,3,1168.5,2162.0,1074.0,972.0,466.0,1,0,0,1,0,0,1,1,0,0,1
287,2,3,2,3,1107.5,1302.0,1545.0,1396.0,187.0,0,0,0,1,0,1,0,1,0,0,1
288,2,2,1,4,129.75,355.0,79.0,23.0,62.0,1,2,1,0,0,1,0,1,0,1,0
289,1,3,2,1,1033.75,417.0,803.0,956.0,1959.0,0,2,0,0,1,0,1,1,0,1,0
290,1,1,1,4,742.25,690.0,649.0,837.0,793.0,1,2,0,0,1,0,1,1,0,0,1
291,2,2,1,3,1423.25,915.0,1405.0,1726.0,1647.0,1,2,0,1,0,0,1,1,0,0,1
292,1,1,1,4,239.25,394.0,18.0,415.0,130.0,1,2,1,0,0,1,0,0,1,0,1
293,1,2,1,3,1143.75,1798.0,1014.0,866.0,897.0,1,2,0,0,1,0,1,1,0,1,0
294,1,2,1,5,828.0,878.0,566.0,889.0,979.0,1,2,1,0,0,0,1,1,0,1,0
295,1,1,1,4,873.25,1658.0,1171.0,616.0,48.0,1,2,1,0,0,1,0,0,1,1,0
296,1,3,1,4,734.0,560.0,806.0,941.0,629.0,2,1,0,1,0,0,1,1,0,0,1
297,1,1,1,4,661.25,641.0,668.0,537.0,799.0,1,2,0,1,0,0,1,1,0,0,1
298,1,1,1,3,1159.25,50.0,1437.0,1807.0,1343.0,2,2,0,0,1,0,1,1,0,0,1
299,1,3,1,2,1005.5,1875.0,1083.0,945.0,119.0,1,1,0,0,1,0,1,0,1,1,0
300,1,2,1,4,896.25,1688.0,1113.0,697.0,87.0,2,0,0,1,0,0,1,1,0,0,1
301,1,2,2,5,1101.75,599.0,1325.0,1792.0,691.0,1,2,1,0,0,1,0,1,0,0,1
302,1,2,1,4,278.0,410.0,81.0,136.0,485.0,0,0,0,1,0,0,1,0,1,1,0
303,2,3,1,5,715.25,855.0,776.0,715.0,515.0,1,1,0,0,1,1,0,0,1,1,0
304,1,1,1,5,1611.5,1653.0,1542.0,1681.0,1570.0,1,0,0,0,1,1,0,1,0,0,1
305,2,2,1,3,914.25,1588.0,1029.0,722.0,318.0,2,2,0,0,1,1,0,1,0,1,0
306,3,1,1,4,253.25,417.0,200.0,368.0,28.0,2,0,0,0,1,1,0,1,0,0,1
307,1,3,1,4,1035.25,1943.0,1172.0,541.0,485.0,0,1,0,1,0,1,0,1,0,1,0
308,2,1,1,2,1261.75,1316.0,742.0,1347.0,1642.0,0,1,1,0,0,1,0,0,1,1,0
309,1,2,1,3,275.5,402.0,258.0,155.0,287.0,1,1,0,0,1,0,1,1,0,1,0
310,1,3,1,5,755.5,874.0,538.0,966.0,644.0,1,1,1,0,0,0,1,1,0,1,0
311,1,1,1,3,1295.25,1019.0,1164.0,1860.0,1138.0,0,1,1,0,0,0,1,1,0,0,1
312,1,3,1,2,944.5,873.0,656.0,1350.0,899.0,1,1,1,0,0,0,1,0,1,0,1
313,1,2,2,2,1148.25,1901.0,1486.0,915.0,291.0,1,2,0,1,0,1,0,1,0,0,1
314,1,2,1,4,172.75,90.0,187.0,388.0,26.0,1,2,1,0,0,0,1,1,0,1,0
315,2,3,1,4,756.0,1234.0,942.0,629.0,219.0,1,2,0,0,1,0,1,1,0,0,1
316,2,1,1,4,1486.75,1393.0,1713.0,1203.0,1638.0,2,0,1,0,0,0,1,1,0,0,1
317,1,1,1,5,1076.0,731.0,1226.0,1447.0,900.0,0,0,0,0,1,0,1,0,1,1,0
318,1,2,1,5,1094.0,877.0,1332.0,1493.0,674.0,1,2,1,0,0,0,1,0,1,0,1
319,1,2,1,4,287.25,265.0,409.0,475.0,0.0,0,1,0,0,1,1,0,1,0,0,1
320,1,1,1,4,916.5,1657.0,1273.0,643.0,93.0,1,0,1,0,0,0,1,1,0,0,1
321,1,3,1,3,1376.75,962.0,1136.0,1557.0,1852.0,0,1,0,1,0,0,1,1,0,1,0
322,1,2,1,4,648.75,713.0,607.0,634.0,641.0,1,0,1,0,0,0,1,1,0,1,0
324,1,2,1,4,683.25,656.0,664.0,554.0,859.0,0,0,0,0,1,0,1,1,0,0,1
325,1,1,1,5,979.25,1869.0,1112.0,692.0,244.0,1,0,0,0,1,1,0,1,0,1,0
326,1,2,2,4,913.75,528.0,690.0,876.0,1561.0,2,2,0,1,0,0,1,1,0,1,0
327,1,4,1,3,755.25,664.0,820.0,923.0,614.0,1,2,1,0,0,1,0,0,1,0,1
328,1,2,1,2,1000.75,1749.0,1368.0,742.0,144.0,1,0,0,1,0,1,0,1,0,1,0
329,1,2,1,5,1107.0,1769.0,932.0,871.0,856.0,1,0,0,0,1,0,1,1,0,0,1
330,1,2,1,5,762.25,879.0,530.0,849.0,791.0,1,2,0,0,1,1,0,1,0,0,1
331,1,2,1,3,1223.5,2181.0,1456.0,522.0,735.0,2,1,0,0,1,1,0,1,0,0,1
332,1,2,1,2,932.5,185.0,797.0,1072.0,1676.0,0,1,1,0,0,0,1,1,0,0,1
333,1,2,1,3,967.75,1503.0,1148.0,896.0,324.0,1,0,0,1,0,1,0,1,0,0,1
334,2,2,1,4,222.75,391.0,339.0,139.0,22.0,0,0,0,0,1,0,1,1,0,0,1
335,2,1,2,2,1003.75,643.0,945.0,945.0,1482.0,1,0,0,0,1,0,1,1,0,1,0
336,1,2,1,3,1221.0,948.0,864.0,1063.0,2009.0,1,2,1,0,0,0,1,1,0,0,1
337,3,1,1,4,915.5,614.0,850.0,1254.0,944.0,2,0,0,1,0,0,1,1,0,0,1
338,1,3,1,3,984.25,1765.0,1173.0,770.0,229.0,1,1,0,1,0,0,1,1,0,0,1
339,1,2,1,2,1266.5,647.0,1299.0,2012.0,1108.0,1,2,0,1,0,1,0,0,1,0,1
340,2,2,1,4,899.5,1678.0,1043.0,705.0,172.0,2,1,0,0,1,0,1,1,0,0,1
341,1,3,1,2,1224.5,1407.0,1619.0,1005.0,867.0,2,1,0,1,0,0,1,1,0,1,0
342,1,2,1,5,1735.25,1626.0,1713.0,1902.0,1700.0,0,0,0,0,1,0,1,1,0,1,0
343,2,1,2,4,1057.75,1813.0,830.0,582.0,1006.0,1,2,0,1,0,1,0,1,0,0,1
344,1,4,1,2,1196.25,1170.0,423.0,1581.0,1611.0,0,2,0,0,1,1,0,1,0,0,1
345,1,2,2,5,219.5,452.0,143.0,143.0,140.0,1,1,0,1,0,1,0,1,0,0,1
346,1,2,2,3,1113.25,1622.0,1426.0,909.0,496.0,1,2,1,0,0,1,0,1,0,0,1
347,2,2,1,4,969.25,1201.0,1094.0,1008.0,574.0,1,2,0,0,1,1,0,0,1,0,1
348,1,1,1,5,823.25,57.0,977.0,1520.0,739.0,1,0,1,0,0,1,0,1,0,0,1
349,2,1,1,4,992.25,621.0,1533.0,1357.0,458.0,1,0,0,0,1,0,1,1,0,0,1
350,3,2,2,4,750.75,584.0,917.0,930.0,572.0,1,0,0,1,0,0,1,1,0,1,0
351,1,1,2,4,1101.75,1535.0,829.0,1093.0,950.0,1,2,0,0,1,1,0,1,0,0,1
352,1,3,1,3,756.75,137.0,430.0,967.0,1493.0,2,0,1,0,0,0,1,1,0,1,0
353,1,1,1,5,1092.0,1783.0,1244.0,923.0,418.0,2,0,0,0,1,1,0,1,0,0,1
354,2,3,1,4,1072.0,1783.0,1219.0,830.0,456.0,1,1,0,0,1,1,0,1,0,0,1
355,1,2,1,3,910.25,67.0,1674.0,1480.0,420.0,0,2,0,1,0,0,1,1,0,0,1
356,1,3,1,5,884.5,246.0,726.0,1213.0,1353.0,1,1,0,0,1,1,0,1,0,0,1
357,1,3,1,6,1007.75,1661.0,1121.0,764.0,485.0,0,1,0,0,1,0,1,1,0,0,1
358,2,2,1,3,1069.0,1214.0,1312.0,1082.0,668.0,2,2,0,0,1,1,0,0,1,0,1
359,1,2,1,3,257.5,294.0,229.0,44.0,463.0,0,0,0,1,0,1,0,1,0,0,1
360,1,1,1,3,1095.25,317.0,1206.0,1441.0,1417.0,1,0,1,0,0,0,1,1,0,1,0
361,1,2,2,3,1157.5,1124.0,921.0,1630.0,955.0,2,0,0,1,0,1,0,1,0,0,1
362,1,2,2,2,1015.75,1914.0,1253.0,821.0,75.0,1,1,1,0,0,1,0,1,0,1,0
363,2,2,1,4,986.5,1789.0,1236.0,672.0,249.0,0,2,1,0,0,0,1,1,0,1,0
364,1,3,1,3,962.0,327.0,439.0,1574.0,1508.0,2,1,0,1,0,1,0,0,1,0,1
365,1,2,1,3,940.75,1575.0,1492.0,681.0,15.0,1,1,0,1,0,1,0,1,0,0,1
366,2,1,1,3,1049.75,1995.0,1180.0,529.0,495.0,2,1,0,1,0,0,1,0,1,1,0
367,2,1,1,3,708.75,982.0,510.0,795.0,548.0,0,2,0,0,1,0,1,1,0,0,1
368,2,4,1,4,1170.25,344.0,1254.0,1411.0,1672.0,0,2,1,0,0,0,1,1,0,1,0
369,1,1,1,5,1255.5,1242.0,1442.0,1192.0,1146.0,2,2,0,1,0,0,1,1,0,0,1
370,1,1,1,3,1246.0,545.0,1533.0,2040.0,866.0,0,2,1,0,0,1,0,1,0,1,0
371,1,1,1,3,911.5,2121.0,841.0,493.0,191.0,0,0,0,1,0,1,0,1,0,0,1
372,1,2,2,4,885.75,1719.0,996.0,435.0,393.0,1,2,0,1,0,0,1,1,0,0,1
373,2,1,1,2,1101.25,1007.0,628.0,1449.0,1321.0,1,0,0,0,1,0,1,1,0,0,1
374,2,2,1,4,1018.75,1506.0,1380.0,735.0,454.0,1,0,1,0,0,0,1,1,0,0,1
375,2,2,1,3,1506.0,414.0,1856.0,2039.0,1715.0,1,2,0,0,1,1,0,1,0,0,1
376,1,1,1,3,922.0,144.0,1154.0,1176.0,1214.0,2,2,0,0,1,1,0,0,1,1,0
377,1,3,1,4,1157.75,223.0,1439.0,1990.0,979.0,0,0,0,0,1,1,0,1,0,0,1
378,1,2,1,3,1028.75,342.0,1233.0,806.0,1734.0,1,2,0,0,1,0,1,1,0,1,0
379,1,2,1,2,1233.0,2027.0,1687.0,514.0,704.0,1,0,0,0,1,0,1,0,1,1,0
380,1,2,1,4,1749.25,1671.0,1622.0,1922.0,1782.0,2,1,0,1,0,0,1,1,0,0,1
381,2,1,1,3,946.25,290.0,873.0,1188.0,1434.0,2,2,0,0,1,0,1,0,1,0,1
382,1,2,1,2,1762.0,1790.0,1761.0,1763.0,1734.0,2,0,0,0,1,1,0,1,0,0,1
383,1,1,1,3,1180.0,1661.0,1261.0,1364.0,434.0,1,1,1,0,0,0,1,1,0,0,1
384,1,1,1,5,898.5,1323.0,1007.0,428.0,836.0,1,2,0,1,0,1,0,1,0,0,1
385,2,2,2,4,984.0,522.0,1236.0,1263.0,915.0,2,2,0,1,0,1,0,1,0,0,1
386,1,2,1,3,1100.5,1486.0,1704.0,534.0,678.0,2,1,0,0,1,0,1,1,0,0,1
387,1,1,2,3,765.25,126.0,636.0,830.0,1469.0,2,2,0,0,1,1,0,1,0,0,1
388,2,2,1,4,1076.75,480.0,821.0,2026.0,980.0,1,0,1,0,0,1,0,1,0,0,1
389,1,2,1,5,970.0,1828.0,1196.0,807.0,49.0,1,1,0,1,0,0,1,1,0,0,1
390,3,1,2,4,1206.0,1459.0,1780.0,572.0,1013.0,1,2,1,0,0,0,1,1,0,0,1
391,1,2,1,3,292.0,184.0,80.0,433.0,471.0,0,2,0,1,0,1,0,1,0,0,1
392,1,2,1,4,1001.0,1640.0,1028.0,890.0,446.0,1,0,1,0,0,0,1,1,0,0,1
393,1,1,1,2,920.25,61.0,1328.0,881.0,1411.0,1,1,0,0,1,1,0,1,0,0,1
394,1,2,2,1,925.75,561.0,1033.0,1524.0,585.0,1,2,0,0,1,1,0,1,0,0,1
395,1,1,1,4,673.75,525.0,776.0,681.0,713.0,2,1,0,1,0,1,0,1,0,1,0
396,1,2,1,4,996.25,1650.0,1210.0,829.0,296.0,1,0,1,0,0,0,1,1,0,1,0
397,2,2,1,5,246.0,284.0,270.0,259.0,171.0,0,1,1,0,0,1,0,0,1,0,1
398,1,1,1,4,1135.25,1414.0,1724.0,1059.0,344.0,1,1,0,1,0,0,1,1,0,0,1
399,1,2,1,3,929.0,259.0,1049.0,2004.0,404.0,1,2,0,1,0,0,1,1,0,1,0
400,2,2,1,3,1241.0,1275.0,689.0,1291.0,1709.0,2,2,0,0,1,1,0,1,0,0,1
401,1,2,2,5,790.75,191.0,624.0,1313.0,1035.0,1,0,0,0,1,1,0,1,0,0,1
402,1,2,1,4,1364.75,2180.0,1436.0,1390.0,453.0,0,0,0,1,0,0,1,1,0,1,0
403,1,3,2,3,785.5,940.0,633.0,928.0,641.0,2,2,0,0,1,0,1,1,0,0,1
404,1,2,1,3,1074.25,631.0,1116.0,2004.0,546.0,1,1,1,0,0,0,1,1,0,1,0
405,1,2,2,4,1041.0,712.0,850.0,1873.0,729.0,1,2,1,0,0,0,1,1,0,0,1
406,1,1,1,4,1097.0,152.0,849.0,2168.0,1219.0,1,1,1,0,0,0,1,1,0,0,1
407,1,4,1,2,1130.0,1867.0,1463.0,985.0,205.0,1,2,0,0,1,1,0,1,0,0,1
408,2,1,1,1,1186.75,536.0,720.0,1640.0,1851.0,0,2,0,1,0,0,1,1,0,0,1
409,1,1,1,3,1058.5,370.0,724.0,1352.0,1788.0,2,0,0,1,0,0,1,1,0,0,1
410,1,3,1,4,1048.75,179.0,1783.0,1817.0,416.0,1,0,1,0,0,1,0,1,0,1,0
411,1,2,1,3,1036.0,157.0,1600.0,1367.0,1020.0,2,0,0,0,1,1,0,1,0,1,0
412,2,1,1,3,841.75,556.0,1027.0,1225.0,559.0,1,0,0,0,1,0,1,1,0,0,1
413,2,2,1,3,753.75,707.0,751.0,568.0,989.0,1,1,1,0,0,1,0,1,0,0,1
414,1,3,2,4,1009.0,459.0,757.0,1607.0,1213.0,0,2,0,0,1,1,0,1,0,1,0
415,1,2,1,1,1340.0,813.0,1077.0,1501.0,1969.0,2,1,0,0,1,0,1,1,0,1,0
416,2,4,1,3,782.75,907.0,794.0,642.0,788.0,1,0,0,0,1,0,1,1,0,0,1
417,2,4,1,3,1162.25,324.0,1340.0,1074.0,1911.0,2,0,1,0,0,1,0,1,0,0,1
418,2,3,1,3,250.5,220.0,224.0,242.0,316.0,1,2,0,0,1,1,0,1,0,0,1
419,2,2,1,4,966.75,1244.0,1230.0,1300.0,93.0,0,0,0,0,1,1,0,1,0,0,1
420,1,2,1,3,1233.5,225.0,1767.0,1755.0,1187.0,2,2,0,0,1,0,1,1,0,1,0
421,1,3,1,2,1778.75,1794.0,1575.0,1847.0,1899.0,1,1,0,0,1,1,0,1,0,1,0
422,2,2,1,3,954.75,1112.0,432.0,1298.0,977.0,0,0,1,0,0,0,1,1,0,0,1
423,2,1,1,4,1327.25,1873.0,1390.0,1183.0,863.0,1,0,1,0,0,0,1,1,0,1,0
424,1,2,1,5,966.0,527.0,904.0,1960.0,473.0,1,1,0,1,0,1,0,1,0,1,0
425,1,2,1,5,1028.25,149.0,772.0,1554.0,1638.0,0,0,1,0,0,1,0,1,0,0,1
426,1,1,2,4,795.5,594.0,791.0,849.0,948.0,1,2,1,0,0,0,1,0,1,0,1
427,1,2,1,4,1171.75,597.0,1479.0,1146.0,1465.0,1,0,0,0,1,1,0,1,0,0,1
428,1,1,2,5,686.0,570.0,685.0,702.0,787.0,0,0,0,1,0,0,1,0,1,1,0
429,1,1,1,4,1094.25,1781.0,858.0,951.0,787.0,1,0,1,0,0,0,1,1,0,0,1
430,1,2,1,4,107.75,160.0,28.0,208.0,35.0,1,1,1,0,0,1,0,1,0,1,0
431,1,2,2,3,962.5,1604.0,1204.0,468.0,574.0,2,0,1,0,0,1,0,0,1,0,1
432,1,3,2,5,783.75,885.0,907.0,530.0,813.0,0,2,0,1,0,0,1,1,0,0,1
433,1,2,1,4,1255.75,931.0,1341.0,1710.0,1041.0,1,1,0,1,0,1,0,1,0,0,1
434,1,1,1,3,1255.75,1870.0,1520.0,681.0,952.0,1,0,0,1,0,1,0,1,0,0,1
435,1,2,1,4,1005.25,1612.0,1086.0,912.0,411.0,1,2,0,1,0,1,0,1,0,0,1
436,2,2,1,5,821.25,822.0,795.0,892.0,776.0,1,2,0,0,1,1,0,1,0,0,1
437,1,1,1,2,635.25,500.0,708.0,566.0,767.0,1,1,1,0,0,1,0,1,0,0,1
438,1,2,1,3,1154.0,144.0,1559.0,1985.0,928.0,0,1,0,1,0,0,1,1,0,0,1
439,2,1,1,3,997.25,1924.0,1115.0,559.0,391.0,0,0,0,1,0,0,1,1,0,0,1
440,1,1,2,5,1106.25,1343.0,453.0,964.0,1665.0,2,0,0,0,1,0,1,0,1,0,1
441,1,2,1,4,179.5,177.0,96.0,20.0,425.0,1,0,1,0,0,0,1,1,0,0,1
442,1,2,1,6,946.75,1615.0,1433.0,554.0,185.0,1,2,0,0,1,0,1,1,0,0,1
443,1,1,1,4,1096.25,704.0,877.0,1533.0,1271.0,0,2,0,0,1,1,0,1,0,1,0
444,1,2,1,2,279.0,210.0,363.0,245.0,298.0,2,0,0,1,0,1,0,1,0,0,1
445,1,1,1,4,285.0,339.0,71.0,457.0,273.0,1,2,1,0,0,1,0,1,0,1,0
446,1,3,2,3,1100.5,174.0,1668.0,1310.0,1250.0,1,2,1,0,0,0,1,0,1,0,1
447,1,1,1,4,1034.75,1612.0,1297.0,902.0,328.0,0,0,1,0,0,0,1,0,1,0,1
448,1,1,1,4,1113.25,1083.0,1543.0,1263.0,564.0,2,1,0,1,0,1,0,0,1,1,0
449,1,2,1,4,1262.25,136.0,1250.0,1550.0,2113.0,2,2,1,0,0,0,1,0,1,1,0
450,1,1,1,5,1159.0,941.0,413.0,1584.0,1698.0,2,2,0,1,0,0,1,1,0,0,1
451,1,1,1,3,980.0,1638.0,1392.0,597.0,293.0,1,1,0,0,1,1,0,1,0,1,0
452,1,1,1,6,1085.5,50.0,1379.0,2158.0,755.0,1,0,1,0,0,1,0,1,0,0,1
453,2,1,1,2,812.25,1273.0,1188.0,548.0,240.0,0,2,0,1,0,1,0,1,0,1,0
454,1,1,1,3,237.75,381.0,363.0,87.0,120.0,1,1,1,0,0,1,0,1,0,1,0
455,1,3,1,3,1055.5,582.0,1327.0,833.0,1480.0,0,0,0,1,0,0,1,1,0,1,0
456,1,2,2,2,941.25,449.0,520.0,1484.0,1312.0,0,1,0,1,0,0,1,1,0,0,1
457,1,2,1,2,1005.0,1757.0,1079.0,777.0,407.0,0,0,1,0,0,1,0,1,0,0,1
458,1,2,1,4,1066.25,488.0,1006.0,1590.0,1181.0,1,0,1,0,0,0,1,0,1,0,1
459,1,2,1,3,1452.25,791.0,1602.0,1663.0,1753.0,1,2,0,0,1,1,0,1,0,0,1
460,1,2,1,4,137.0,164.0,251.0,78.0,55.0,1,0,0,1,0,0,1,1,0,1,0
461,2,3,1,3,781.0,561.0,970.0,692.0,901.0,2,0,0,0,1,0,1,1,0,1,0
462,1,1,1,3,900.75,1287.0,947.0,1115.0,254.0,0,0,1,0,0,1,0,1,0,0,1
463,1,2,2,4,1135.0,359.0,1695.0,1475.0,1011.0,1,2,1,0,0,1,0,1,0,1,0
464,1,3,1,3,1054.25,235.0,551.0,1605.0,1826.0,1,1,0,1,0,1,0,1,0,0,1
465,1,2,1,4,1191.5,2114.0,1044.0,842.0,766.0,1,0,1,0,0,0,1,1,0,1,0
466,1,3,1,4,938.25,137.0,1785.0,1201.0,630.0,1,0,0,1,0,1,0,1,0,1,0
467,1,2,1,3,794.75,955.0,536.0,879.0,809.0,1,2,0,0,1,1,0,0,1,0,1
468,1,3,1,4,983.25,1227.0,1133.0,540.0,1033.0,1,1,0,1,0,1,0,0,1,0,1
469,1,1,1,4,672.5,542.0,809.0,832.0,507.0,1,0,0,0,1,1,0,0,1,1,0
470,1,3,1,5,956.25,1514.0,1283.0,617.0,411.0,1,2,0,0,1,0,1,1,0,1,0
471,1,2,1,5,1179.0,1744.0,1451.0,978.0,543.0,0,1,0,0,1,0,1,1,0,1,0
472,1,1,1,3,1168.0,1954.0,1237.0,871.0,610.0,1,1,1,0,0,1,0,1,0,0,1
473,1,3,1,4,974.0,298.0,931.0,2115.0,552.0,2,2,0,0,1,0,1,1,0,0,1
474,1,2,1,3,1071.75,361.0,1225.0,1778.0,923.0,0,1,1,0,0,1,0,1,0,0,1
475,1,3,1,5,1164.5,1403.0,1752.0,490.0,1013.0,1,1,1,0,0,1,0,1,0,0,1
476,1,1,1,3,806.75,602.0,936.0,909.0,780.0,2,0,0,1,0,1,0,1,0,0,1
477,2,2,1,3,1054.75,1364.0,1360.0,446.0,1049.0,1,2,1,0,0,0,1,1,0,0,1
478,2,1,1,2,1229.5,2017.0,1345.0,662.0,894.0,2,0,0,1,0,1,0,1,0,1,0
479,1,2,1,4,1122.0,673.0,629.0,2186.0,1000.0,1,1,1,0,0,0,1,1,0,0,1
480,2,1,1,5,832.25,880.0,882.0,731.0,836.0,1,1,1,0,0,1,0,1,0,0,1
481,1,1,3,1,822.0,710.0,985.0,640.0,953.0,1,2,0,0,1,1,0,1,0,1,0
482,1,3,1,2,751.0,611.0,975.0,719.0,699.0,0,1,0,0,1,1,0,1,0,0,1
483,1,3,2,4,1449.5,1385.0,700.0,2103.0,1610.0,2,1,1,0,0,0,1,1,0,1,0
484,1,2,1,2,1018.75,1568.0,835.0,1255.0,417.0,2,1,0,0,1,1,0,1,0,0,1
485,1,2,1,2,1262.75,671.0,1614.0,1547.0,1219.0,2,1,0,1,0,0,1,1,0,1,0
486,2,3,1,6,1388.0,1813.0,1572.0,1380.0,787.0,2,1,0,1,0,1,0,1,0,0,1
487,1,3,1,5,770.0,962.0,631.0,748.0,739.0,2,1,0,1,0,0,1,0,1,0,1
488,2,2,1,3,1357.25,874.0,1613.0,1832.0,1110.0,0,2,0,0,1,1,0,1,0,0,1
489,2,3,1,5,1131.5,410.0,1245.0,1618.0,1253.0,1,2,0,0,1,1,0,1,0,0,1
490,1,2,1,3,831.5,576.0,868.0,1234.0,648.0,1,0,1,0,0,1,0,0,1,1,0
491,1,2,1,3,1032.75,1858.0,1054.0,765.0,454.0,1,1,1,0,0,0,1,0,1,1,0
492,1,3,1,2,288.25,445.0,259.0,125.0,324.0,0,0,1,0,0,1,0,1,0,1,0
493,1,2,2,4,709.0,454.0,671.0,906.0,805.0,1,0,0,0,1,1,0,1,0,1,0
494,1,1,1,2,612.75,517.0,624.0,797.0,513.0,1,2,0,0,1,0,1,1,0,0,1
495,1,1,3,4,1220.0,302.0,1740.0,1974.0,864.0,1,0,1,0,0,1,0,1,0,0,1
496,2,2,1,4,1153.75,900.0,498.0,1194.0,2023.0,1,2,1,0,0,1,0,1,0,1,0
497,2,3,1,3,1045.5,321.0,1008.0,1599.0,1254.0,2,2,1,0,0,0,1,0,1,0,1
498,1,2,1,3,1083.0,785.0,866.0,1259.0,1422.0,1,1,0,1,0,1,0,1,0,0,1
499,1,2,2,2,1070.75,1786.0,1144.0,877.0,476.0,1,0,0,1,0,1,0,1,0,0,1
500,2,2,2,3,886.25,1474.0,1008.0,566.0,497.0,0,0,0,1,0,1,0,1,0,0,1
501,2,1,1,3,259.0,178.0,472.0,5.0,381.0,0,0,0,1,0,1,0,1,0,1,0
502,1,2,1,1,1215.75,391.0,1598.0,2023.0,851.0,0,0,0,0,1,0,1,1,0,1,0
503,1,2,1,3,258.75,110.0,205.0,344.0,376.0,1,1,1,0,0,0,1,1,0,0,1
504,2,4,1,4,1056.25,753.0,470.0,1437.0,1565.0,2,2,1,0,0,0,1,1,0,0,1
505,1,2,1,5,845.0,1480.0,1078.0,589.0,233.0,2,1,0,1,0,0,1,1,0,1,0
506,1,1,2,4,444.75,303.0,495.0,494.0,487.0,1,2,0,1,0,1,0,0,1,0,1
